PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
92067,"Probably http://dsp.stackexchange.com/ or http://stats.stackexchange.com/ is a better place to ask question of that kind. The question is a bit vague. Can you be a little bit more specific as to what exactly you are looking for?"
92072,"Could you please make this problem more precise?  Is there something specific you want to know?  Do you want to know about the Noether-Lefschetz loci?  Are you asking about surfaces with maximal Picard number? Thanks see the update"
92075,"Isomorphic just as abstract graphs or as graphs colored by the names of the generators? In particular can I test whether two transpositions $s$ and $t$ commute by following edges labeled $s$ $t$ $s$ $t$ from some starting vertex?  "
92076,"What would you expect from the higher homotopy groups? I think higher homotopy groups make sense if you have some kind of suspension and fibre sequences. The Tannakian formalism gives you just one group so to get more groups you need something at least slightly different."
92077,"IIRC at least for some classes of Goppa codes $O(n^{7/3})$ decoding algorithms are known (search for Kötter Feng-Rao the Danes: Refslund Hoholdt et al at least published something about it). A few years ago I asked Alex Vardy and Ralf Kötter whether their soft decoding algorithm (a generalization of the list decoding algorithm due to Madhu Sudan) will generalize to one-point Goppa codes. Ralf Kötter in particular was convinced that it would. I don't know whether they published anything on it and sadly Kötter died a few year ago. Thank you very much for yours answer ! "
92078,"While the category of local systems depends only on the fundamental group the `derived category of local systems' knows more about the homotopy type. For example the Ext groups of the trivial local system give the cohomology of your space which of course may be quite non-trivial even if your space is simply connected. Toen has developed a theory of higher Tannakian categories that take this into account. "
92080," --- Thanks done so now! But that is more about existence. As I have a moment-generating function calculated from some random variable existence is not a problem. What I want is the density function of that random variable (which I also do know exists).
 Maybe this can be helpful:
http://en.wikipedia.org/wiki/Inverse_Laplace_transform Have you looked at http://en.wikipedia.org/wiki/Moment_problem yet? The moment problem is the inversion problem from the MGF to the measure or PDF. Try googling the specific moment problem--Hamburger Stieltjes Hausdorff--discussed in the wiki. Maybe http://www.pitt.edu/~super7/19011-20001/19461.pdf is a good simple overview."
92081,"I don't see much of a reason why they *should* be equivalent -- not every comodule needs to have coinvariants! Maybe your $V$ is a *Hopf* module? If that helps then yes assume it a Hopf module. There is a theorem that Hopf modules are (up to isomorphism) the tensor products of their coinvariants with $H$. (This theorem is usually worded in terms of a category equivalence. I don't know a good reference.) I guess it will help here. I still don't believe Statements I and II are equivalent. Just take $V^+$ to be the subspace of covariants and $V^-$ to be an arbitrary vector-space complement to $V^+$. Then I holds but II does not (in general.) Please be more open about the context where your question comes from."
92082,"(mmaann: I fixed the LaTeX problem.) Joseph.Thanks for the response and also for your latex tip. May be I was asking too much with little information. I have added more info and also my attempt to the problem. T"
92089,"Thank you very much for yours answer. Let me ask to clarify something. Do you mean that AG will beat turbo&LDPC for q>>2 ? (Actually I did not know about construction of turbo&LDPC for q>2). What if q=2 ? You write ""There is no good way known to map algebraic codes to complex constellations"" but why AG is worse than turbi&LDPC in this respect ? Would you be so kind to provide some references to the literature ?  Hi Alexander:
1) I believe AG codes will beat any other construction that lies below or at the GV bound for all alphabets q>49 for some rates (if the other construction even meets the GV bound for q<49 they will be theoretically superior to AG codes since AG codes do not meet GV bound below q<49).

2) For the mapping question read TCM where if the underlying code words are close in binary they will be mapped far apart in Euclidean distance. There is no easy way to do this for Block codes."
92095,"Martin I don't understand your hint. $Z_n$ (which I assume to be integers modulo $n$) is not a group wrt multiplication and unless $n$ is prime contains non-zero nilpotents so is not even a sum of submonoids of groups Right I've deleted my comment. Thanks."
92096,"viewing monads as _lax_ functors $1 \to \mathbf{Cat}$ then the 1-cells of the lax functor category $Lax(1\mathbf{Cat})$ are _lax maps of monads_ (guess this was the reason for Tom's choice of terminology); $Lax(1\mathbf{Cat})$ yields $\mathbf{Mnd}_\mathbf{Cat}$ as defined by Street. [nLab ref for this](http://ncatlab.org/nlab/show/monad#the_bicategory__19)  I've used your terminology Tom.  Another good reason for calling these ""lax morphisms of monads"" is that there's a 2-monad on Cat whose algebras are ""categories equipped with a monad"" and whose lax morphisms are these. It's a little confusing though because what Charles described is a lax morphism of monads *from T to S* despite the fact that if F is the identity functor it reduces to what looks like a morphism of some sort *from S to T*."
92098,"macbeth Yes my operator is on $Mat_n(R)$ it is $D=det(d/dx_{ij}) (with symmetry ij=ji). Such operators are used in Capelli and Cayley identities. Symmetric version of Capelli identity is due to Turnbull - see http://en.wikipedia.org/wiki/Capelli's_identity .   I see.  I don't know your terminology then -- would you mind defining the ""radial part"" of an $O(n)$-invariant operator on [functions on] this space?  Is it the induced operator on [functions on] its space of $O(n)$-orbits? In (a) you mean your differential operator to be $O(n)$-invariant right? macbeth It is induced operator on factor Mat/O(n) (not on orbit - actually transversal to orbit). The terminology comes from standard Laplace operator in R^n  its radial part d/dr^2 + (n-1)d/dr . So here O(n) acts on R^n and Laplace is invariant operator for this action.  By the way I don't know the answer to your general question but by my calculation the radial part of $\det(\partial_{ij})$ (aka the Monge-Ampère operator) is given by: the operator sends $f(|\"
92099,"Samuel as for your question about how many isomorphic models of the standard model there are it doesn't have a very useful answer.  The simple answer is that there is as many as there are sets (in say ZFC) which is to say the class of standard models of PA is a proper class.  For each set $A$ just consider the model of pairs $(nA)$ where each $n$ is a standard natural number (properly coded).  With an appropriate multiplication and addition intepretation this is a model of PA.  That is why we usually count models (or algebraic structures) up to isomorphism only. ""How many models of Peano arithmetic are there that are isomorphic to the standard model?""  One up to isomorphism. Two excellent references: 1. ""Models of Peano Arithmetic"" by R. Kaye. (In particular the specific fact you ask for and several variants are discussed there.) 2. ""The structure of models of Peano Arithmetic"" by R. Kossak and J. Schmerl."
92103,"That's a very beautiful proof! I tried also to do something via the graph $X$ but I didn't know about the the trick with $Y$. Thanks a lot! Nice proof!  It might be clearer to write $X$ and $Y$ as functions of $A$ since they can't be obtained directly from $\Gamma$ without its labels. Let me also point out that we don't need the ""assuming they have at least 4 vertices"" qualifier -- for $X_1$ and $X_2$ to be nonisomorphic while having isomorphic line graphs would require one to have 3 vertices and the other to have 4; but this is impossible as by construction they both have $n$ vertices."
92105,"As Allen suggests this question is perhaps more suitable for stackexchange.   Aside from that a tag ""lie-algebras"" is needed since ""algebra"" is much too broad.    I think the answer is yes: take the direct sum of the vector spaces in which the root systems of the simple pieces live."
92106,"JoelDavidHamkins: This answer is very helpful! Thank you!"
92110,"Can this be done for $K_4$?  ($K_2$ is easy: two opposite sides of a hexagon.) Actually I'm not sure for $K_4$ either.  ($K_6$ just happened to be the case I was looking at.) But you want both kinds of one-factors to exist right?  It's easy to construct a graph that only has (a) kind of factors. Yes you're right.  I'll edit that in."
92111,"Just replace $\mathop{Sym}$ by $\mathop{Alt}$ in all my statements above. Proving $\langle H H^a\rangle = \mathop{Alt}(G)$ for a well-chosen $a$ will be some work for sure. Do you need really $i+3$ in your statement or could you replace it by $i+2$? jp: yes $i+2$ for some reason is not enough. jp: in this case $U$ will act freely on G so it may not be easy to see that an element centralizes $U$ just looking at the action...  The idea with the regular embedding does not work since $U$ is a block for $H$ as well as for $a$ in the action on $G$ showing that $\langle H a\rangle$ is not primitive on $G$. jp: I see. Thanks for this idea! Ashot: $i+1i+2$ are missing on purpose? If you replace $i+3$ by $i+1$ the example exists? Given a set $\{g_x : x \in G/U\}$ of coset representatives of $U$ in $G$ (i.e. $G = \bigcup g_x U$) you can view an element $a$ acting on the set $G/U$ as element of $\mathop{Sym}(G)$ *centralizing* $U$ by defining $(g_x u)^a := g_{x^a} u$. I think in that case $G_{i}=S_{i}$ and $a_{i}=(i i+1)"
92115,"Thanks Chris very nice!  Certainly this answers the implied question in my title.  I wonder whether there's anything at all (beyond Perron-Frobenius) that can be said about the dominant eigenvector though?

If I'm not mistaken knowledge of the *entries* of the first row for $A$ $A^{2}$ $A^{3}$ etc is enough to reconstruct the whole matrix (at least so long as $A$ is not unipotent).  So I was hoping that knowledge of the row sums might at least provide some information about the dominant eigenvector.  But perhaps that's too much to hope for. Ian. An $n\times n$ matrix $A$ can be reconstructed from the vectors $x$\dots$A^{n-1}x$ if and only if these vectors span $\mathbb{R}^n$. But this is using $n$ times as much information.
Roughly speaking in your case you can reconstruct one entry of each eigenvector. Fedja's answer provides another way of viewing this point."
92117,"Interesting - this gives a nice way to think about Chris's last sentence.

There's one small typo I think (though your intended meaning is clear): you write that we're given `$\sum_{n} (v_{k} e_{1}) \lambda_{k}^{n}$` where I guess you mean that we're given `$\sum_{k} (v_{k} e_{1}) \lambda_{k}^{m}$` for each $m$."
92118,"I cannot fix the latex for displaying the matrices properly. Someone in charge please help! You ned to write `\\\\\` to get a working `\\\`.
 Mariano: Thanks for the tip! I can't seem to remember this. To help those of us who forget about mathoverflow latex idiosyncracies wouldn't it make sense to allow us to look at others' latex source? I see that even when I look at latex source of some matrix it shows up only double slash not quadruple slash. So there is no way of showing the actual thing typed in?"
92120,"For those like me who wondered what a PORC function is it's ""polynomial on residue classes"" or what I knew under the name ""quasipolynomial"". Qiaochu: Thanks! I see it now. This agrees with a long ago study I had done about the parallels between GL_n and S_n double coset spaces relative positions etc. Is there something similar for counting the number of conjugacy classes? If so that would settle at least the relationship between the statements I have for GL_n and for S_n. Allen: Regarding your original assertion that |S_n| = |GL(n1)| the naive interpretation of the polynomial formula for the order of GL(n1) does not give the order of S_n (that naive formula would give an order of 0 because q - 1 divides the polynomial). So could you elaborate what you mean?
Also the term quasipolynomial is over-used; I think some people use it for linear combinations of positive power functions others use it for PORC functions others use it for functions that have polynomial-like growth. Certainly in terms of the number of el"
92121,"Is the $y$ in $F(xyz)$ the same as $y(x)$?  In any case there seems to be no connection between different $x$ values: for each
$x \in [k_0 k_1]$ you want to choose $y$ to maximize $\int_y^{t_1} F(xyz)\ dz$.  "
92122,"Thanks to everyone who looked at the problem. I have found a proof using a combination of Gosper's algorithm to find the antidifference of `$(a)_k(a+\mu)_{m-k}/[(c)_k(c+\mu)_{m-k}](m-2k+\mu)$` and summation by parts. The resulting sum can be handled by Gauss pairing.  Dmitry"
92123,"It seems to me that both the question and the answer are pretty vague."
92125,"Thanks for that reference and the terminology.
 I don't know a lot about this but these are called ""constrained noiseless channels"" or ""discrete noiseless channels"" or some combination of such words. They are discussed in Shannon's 1948 paper. See www.ee.caltech.edu/EE/Faculty/rjm/papers/PostFinal.pdf for complete proofs of Shannon's results."
92127,"Dear Martin Sorry. Because here $M$ is not necessarily an algebra over $A$. This is for a). -1. Reason: a) It is not a local property. b) For affine schemes it follows from Lazard's Theorem. "
92128,"As a start you could try the references in http://en.wikipedia.org/wiki/2-transitive_group (Wikipedia seems to have some strange behavior here: there is no article on 3-transitive groups and multiply transitive groups have been absorbed into the Mathieu group article.)"
92131,"Observation: If $p \equiv 3 \mod 4$ and $k = (p-1)/2$ then this sum is $\sum_{b=0}^{p-1} b \left( \frac{b}{p} \right)$ which is positive by the class number formula. Any chance that there is a generalization of the class number formula which deals with the general case? That's cool. I had observed that the sum appeared to be non-zero in this case but didn't know how to prove it. It now follows that if $(p-1)/2$ and $p$ are a Sophie Germain prime pair then the rank is $(p+1)/2$."
92132,"Allen: Thanks for your quick answer! Could you also look at a related question? http://mathoverflow.net/questions/92118/identify-a-curious-subgroup-in-un"
92133,"I suppose that's about the question of unique duals? It's not that simple. Even once we have established that a dual always exists a simple ""infinite descend"" argument may not necessarily work. See my edit above."
92134,"Thanks for the neat insights! I've got shreik pushforwards and pullbacks in this answer not because they're the correct thing but putting in stars required dealing with the bugginess that markdown introduces. Feel free to edit appropriately. Also: Exercise: work sheafily!"
92135,"You mean O not $\Omega$ right?  And ""holomorphic"" functions not homomorphic ones. Anyway back in the 19th century Dedekind used the fraktur letter O (well more often o I think) to denote rings of algebraic integers. It came from his term Ordnung for what later became rings more or less. Thus in complex analysis the fundamental ring of holomorphic functions became denoted with O too but they like to think it also honors the work of Oka. :)
 Thanks fixed. I hope I could mark this as the answer.

Is this also why the structural sheaf of a manifold also shares this notation? I've heard that it comes from the Italian ""(Funzione) Olomorfa""  but have never seen it written anywhere."
92136,"Igor if you add the assumption that the fundamental group is Gromov-hyperbolic then it becomes a very interesting question to which currently there are no counter-examples.  Misha: Isn't it hard just to find a hyperbolic group with prop T? Igor Rivin: Igor there are several ways to construct hyperbolic groups with property T. The oldest: (1) Uniform lattices in quaternionic hyperbolic space. More recent: (2)  Fundamental groups of 2-dimensional simplicial complexes where links of vertices have smallest eigenvalue $>1/2$. (3) Uniform lattices acting on some hyperbolic buildings. (4) Random groups (in certain regimes) are infinite hyperbolic with property T. Very recent: (5) Oppenheim's constructions. However it is conjectured that 2-dimensional (hyperbolic) groups are never Kahler (except for surface groups)."
92138,"One important case to test would be $D=15$ since it should result in a larger ratio yet. 1530456075 are all pretty close and better than 369121824 which are all pretty close and better than 510202550 which are all pretty close. Beating them all is 105.  The reasoning is that 3p-2 behaves like a random odd integer except that it is not a multiple of 3. It is equally likely to be 013 or 4 mod 5 but not 2. 105p-2 is not a multiple of 35 or 7."
92140,"It seems that Seetapun published only that one paper. Does anybody know why that is? YangMills: I believe that he left the field of mathematics. "
92143,"Vogan gives some finite $H$ as counterexamples in his paper ""Finite maximal tori"".  It is currently fourth from the top of this page: http://www-math.mit.edu/~dav/paper.html"
92144,"Aren't all Lie groups reasonable?! BL do it for any connected Lie group. On the other hand the discrete Lie group $\mathbb Z$ or $\mathbb Z \times \text{connected Lie group}$ should also work."
92145,"Juris is probably right about the specific result concerning product ultrafilters.  The general result that you attribute to Solovay was also found by Katetov but I´m not sure who got it first. I've forgotten that in fact Solovay told me by email last year that it appears he was not first that Katetov had it earlier. Solovay produced an account of his argument here: http://math.berkeley.edu/~solovay/Preprints/Rudin_Keisler.pdf.  Thank you very much Joel for the simplification of my question and the very decisive answer. 
 The same argument works with ultrafilters on any set not just ultrafilters on a countable set. I think this result should be attributed to Frolik. "
92148,"oops I meant ""proved to exist withOUT a help of computer"" Dima sure this is interesting. The question is community wiki anyway. It might be more revealing to talk about how presentation of data leads to insight.  The result mentioned here http://mathoverflow.net/questions/11885/nontrivial-question-about-fibonacci-numbers/11902#11902 occurred because the program Roger wrote displayed results in a certain lexicographic order.  Since then I have often wondered on automated ways of rearranging and displaying data to allow conjectures to be formed.  Gerhard ""Ask Me About System Design"" Paseman 2012.03.25 Gerhard refined the question so the program must be designed to make conjectures as the Graffiti example. A related MO question: http://mathoverflow.net/questions/28651/when-have-numerology-and-computational-experimentation-been-successful Several of the 26 finite sporadic simple groups were first constructed on computer and only later proved to exist with a help of computer. Does this qualify?"
92149,"Thanks. I edited the question asking about conjectures."
92150,"That's a nice proof!  (and seems to work for n=2 too) Yes now that I think about it the proof also works for $n=2$ since the constructed 1-factor will contain exactly one edge from the first $K_4$.   I edited a 3 into a 2 accordingly.  "
92151,"Dear Fei yes for rank $2$ it is correct: Hartshorne Ex.II 5.16 Thank you so much for your answer. For the first question do you have a counterexample that $E$ is not a direct sum of line bundles? Dear Feiyes:  I have added such a counterexample in an Edit. Dear George Thank you so much for the example. I saw you used a fact $E^\ast=E$ for $E=T\oplus T^\ast$. Is there are general relation between $E$ and $E^\ast$. I saw somewhere that $E^\ast\otiems \det(E)=E$. Is this really true in general? Thanks again for you help! Dear Fei I have just used that the dual of  a direct sum is the direct sum of the duals. The formula you quote is already false for every non trivial line bundle   $L$ since $L^* \otimes det(L)=L^* \otimes L$ *is* trivial. Dear Georges. Thank you very much for your patience. This is a very quick counterexample. In fact I should have asked for higher rank vector bundles say rank$E$$\geq2$.  What I was thinking is that for rank$E$=2 it could be true that $E^\ast\otimes det(E)\cong E$. But for high"
92154,"Usual you have the action of $G(A)$ is equivalent to convolution by smooth compactly supported functions on $G(A)$. These function factor $G(A) // K$ for some open compact $K$. I would bet that if $n$ is an ideal you will get that the action factors through $K = \{ \gamma = (\gamma_p)_p = 1  \bmod n \} $ (the full modular group). Since it do not know what any $H^1( \dots)$ means precisely this is just a comment. Measure = functions on discrete spaces."
92157,"Nice. I guess the surjectivity of the map isn't so easy to prove. xD"
92161,"Sigurdur Helgason May I kindly ask you to look at my question http://mathoverflow.net/questions/92098/radial-part-for-on-invariant-differential-operators-acting-on-symmetric-matrice  many thanks in advance... "
92164,"Thanks very much! "
92167,"Ah thanks! That certainly does it..."
92170,"Sure thank you Denis Serre"
92171,"The story is on pages 7-8 and footnote 2 of the paper? Yes exactly that one. "
92176,"This is out-of-date information but the 1995 paper ""Lower bounds for sorting networks"" (Kahale et al.) established a lowerbound constant of 3.27 but at that time the authors said that the upperbound constants in the AKS network ""remain impractically large."" (AKS = Ajtai Komlós Szemerédi). I have no useful reference for you but perhaps this idea might work.  (Also you could ask Bjorn Poonen directly.)  In trying to analyze Combsort I came across some papers dealing with sorting algorithms as well as sorting networks.  I asked this question http://mathoverflow.net/questions/31364/inversion-density-have-you-seen-this-concept  and have received not much.  One thing I did not do which you might do is to take the papers there (or others) use a citation index on them and see if anything has popped up in the last few years. Gerhard ""Tell Me What You Find"" Paseman 2012.03.25"
92179,"See
""An example of a beautiful proof that would be accessible at the high school level?"": http://mathoverflow.net/questions/74841/74859#74859 Probably this is not suitable fo MO since it seems rather an undergraduate-level question than a graduate-level or a reserch-level one. As Joseph-O'Rourke suggests you can translate your problem into a graph-colouring problem. You have three sets A B C made of $n$ elements and the complete graphs whose edges connect the elements of A with those of B the elements of A with those of C and the elements of B with those of C. Color each edge blue or red according with the fact that the two people represented by the vertices of the edge are strangers or know each other...  ...By assumption from each vertex depart at least $n+1$ red edges. Then try to show that you must have at least a red triangle in your graph I don't think $R(33)=6$ is of any help in solving this problem. darij: you are right that knowing that $R(33)=6$ cannot directly solve this. However the basic idea in "
92180,"I presume you've set $a_0=1$ here? Thank you. Mark there is an issue with this - you are absolutely right about the appearance of the multinomial coefficient and the $s$ notation yet I think there are in fact $n+1$ factors in the denominator. Assuming that $a_0=1$ the coefficient of $a_1^{j_1}\cdots a_{n}^{j_n}$ in \left(\sum_{0}^{\infty}a_nx^n\right)^m would then be 
$${{m}\choose{m-j_1-\cdots-j_nj_1...j_n}}$$
where $j_1+j_2+\cdots +j_n<m$. I obtained this directly from the definition of the multinomial expansion.   Kevin: starting the sum from zero was a typo which I've now corrected. I think you will find everything works if we start from n=1. I agree the formula in your comment is correct if we set a_0 = 1. Ah I see whats going on here - your $j_i$s are all zero for $i>n-m+1$ so the definitions are equivalent. Sorted.  "
92182,"See for example here http://szdaily.sznews.com/html/2012-03/22/content_1973339.htm A user named ""David"" claims (in posts that are now deleted) that Liu has been promoted and awarded a research grant."
92183,"I hadn't seen the paper before but that's exactly the proof I was thinking of. Thanks for the reference! Thank you this is a nice proof indeed it is due to P. Tilli I think (""Remarks on the Hölder continuity of solutions to elliptic equations in divergence form""Calculus of Variations and Partial Differential Equations Vol. 25 Number 3 395-401 DOI: 10.1007/s00526-005-0348-3)
 ..was that what you were referring to?"
92187,"Thank you haven't seen this question. This one may be a duplicate/refinement of 2)."
92188,"I do not know why the sentences after ""more precisely..."" is bigger and in bold. Moderators of MO please edit it for me. Thanks msnaber: The boldface was caused by your ""----"" following that paragraph. I added a line break which removed it. If you intended to produce a horizontal line then this should probably look like what you intended otherwise remove the ""----"".  SándorKovács : Thank you very much!"
92192,"There is certainly some ""recent"" mathematical research going into ECC as applications.

The first example that comes into mind are expanders graphs and the construction of LDPC codes by Margulis (see for example here - http://www.nd.edu/~rosen/Paper/margulis_8.pdf)."
92193,"It's not a textbook but the theorem is proved in the setting of schemes in an expose of Artin in SGA 3. Artin also gives a very sketchy proof of the theorem in his first article in Arithmetic Geometry 1986 (Cornell/Silverman) --- I think I would look there."
92194,"Not an answer but there has been some work done on graphs that are distance-regular from EVERY vertex. Godsil and Shawe-Taylor show that these are either distance-regular (as usual) or distance-biregular (bipartite with each side of the bipartition having its own set of intersection numbers.) See http://www.sciencedirect.com/science/article/pii/009589568790027X Ken: If you have an equitable partition and replace the subgraph induced by one cell with some other regular graph of the same valency then your partition is still equitable. So the eigenvalues of the quotient are eigenvalues of the modified graph. Your example with the Petersen graph is this operation applied to the distance partition with respect to a vertex. This explains the divisibility by the minimal polynomial in your last paragraph. And the result that Gordon cites is also due (independently) to Delorme. Thanks to both of you!  ""Equitable partition"" is the key idea I am after I think.  I'll go ahead and get the JCT(B) article through interlibra"
92195,"The question isn't clear to me.   What is the precise action here and are you just referring to the group algebra of the abstract group? Jim: yes just the usual left multiplication action. So the question is really asking for the vector space spanned by $\sum_i c_i A_i$ where $A_i \in SO(n)$. I will clarify in the text.  John: Unless I'm missing something subtle the ""natural"" group action on the underlying vector space is irreducible and thus the resulting matrices should span the whole space. Is there more going on?  It is the sum of $n$ copies of the natural actio
n so it is not irreducible.  One simple remark is that the vector space spanned by the orbit $Gp$
always contains the vector space $\mathfrak g\cdot p$ where the Lie algebra $\mathfrak g$ is acting by the derived representation.
 Jim: I am actually referring to the action on the space of $n\times n$ matrices. So for instance when n=2 the vector space spanning by $\mathbb{R}SO(2)$ acting on $I_2$ is simply $\mathbb{R}I_2 \oplus \mathbb{R} J_2$ whic"
92199,"Why doesn't this work for $n=2$? Is real irreducibility not good enough? For $n=2$ you have a $2$-torus $T^2$ acting on $\mathbf R^4$ and any real irreducible representation of a torus is $2$-dimensional so $\mathbf R^4$ splits as $2$ irreducible $T^2$-components $\mathbf R.I\oplus \mathbf R J$. Here I am talking about real representations and real dimensions.    On the other hand for $n\geq3$ $SO(n)$ is compact semisimple. If $G$ $H$ are compact semisimple and act irreducibly on $U$ $V$ resp. then $G\times H$ acts irreducibly on $U\otimes V$ by the 
tensor product representation.
 In your case the tensor product representation $\mathbf R^n\otimes\mathbf R^n$ is equivalent to acting by left and right multiplication
on $M(n\mathbf R)$.  Sorry in my comment above I meant that $\mathbf R^4$ splits into 
$2$ irreducible $T^2$-components which are $\mathfrak{so}(2)$ and the traceless symmetric $2\times2$ matrices.  Claudio:thanks a lot for the clarification! I now appreciate semi-simplicity more. John: it is a ple"
92200,"sqz It might be helpful if you made this question more specific about what you want help with. What properties of psi are you trying to prove? Are you trying to find asymptotic results? For those you should be specific about which variable and which direction it is going towards.  The very first sentence...where does it end? What is $L$? What is $\alpha$? Rewrite try again. Voting to close. the ultimate calculation i want is $\sum_n \psi_n(h;t)$ when $h=L(t)t^{-\alpha}$ as $t\to \infty$

when $t>>n^{\frac{1}{\alpha}}$ its simple enough to show $g^{*n}(t) \approx ng(t)$ but showing that the rest ""doesnt matter"" is the part im getting stuck on wow realized i had missed a piece edited."
92202,"It also appears your link is broken but I think it's http://math.mit.edu/~rstan/ec/ec1.pdf :) Roy I already knew the #P-complete result but I found the reference by a google search on ""order ideal #P-complete"". Hey Richard that's quite a catch. I hadn't found before that this problem is #P-Complete and I don't think my professor knew as well. This is a great reference and a good way to compare the speed of my algorithm. I'll also take a look at the exercises when I get back from work. One more question though. How did you find this information? Or did you just knew it?"
92203,"Have you tried taking the characteristic functions of the $S_i$ adding them up and looking at the $\ell_2$ norm? The condition on the $S_i$ should put a strong condition on the average inner product and then the Cauchy-Schwarz inequality should give a bound the other way. I feel this ought to work but can't quite be certain without writing it down. Your 1st paragraph asks a question about $k$ without having previously made any mention of this symbol. Please edit/clarify.  Sorry I forgot to define $k = |S|.$

gowers: After reading your comment I used that to get $k = \Omega(n^\frac{5}{3})$ which is stronger than the bound one gets by simply counting edges. I used the condition in a rather weak way so this can probably be extended. This is a ""packing problem"" wherein one asks for how many sets of size something from a universal set of size something can be chosen so that each $t$-subset is covered at most $\lambda$ times. It can also be expressed in terms of error correcting codes. The version with ""exactly lam"
92206,"You don't need the unit interval at all to define the fundamental group at least for ""nice spaces since then you can characterize the fundamental group(oid) of $X$ in terms of its covering spaces.  Unfortunately I don't know how to recognize when a space is ""nice"" (e.g. locally path connected and semi-locally simply connected) without using the unit interval. Good point Charles.  The paper by Kennison that I mentioned in my answer also considers covering spaces as one way to define the fundamental group and relates it to the Cech-style definition. To define multiplication of paths you don't need a homeomorphism. You just need a map from $J$ to that quotient (taking $e_0$ and $e_1$ to the right things). You're quite right. Edited to reflect the change. http://ncatlab.org/nlab/show/cylinder+object I had a feeling that ""right"" definition of fundamental group should use pseudoarc instead of $[01]$. I am sure someone did it this way. http://ncatlab.org/nlab/show/interval+object I think really the circle is the cor"
92207,"Do you happen to know the normalizer of this group in $SL_3(\mathbb{R})$? I think you mean normalizer of the group $\Gamma_0(N)$ don't you?"
92210,"In Mike Artin's book some part of the Hilbert-Burch theorem is also attributed to Schaps."
92211,"I was afraid you would say that but that is certainly a decision procedure. One can of course check if a f.g. subgroup is the whole thing.  Yes that part I know how to do..."
92213,"A lot of people in automata theory and semigroup theory would be VERY happy if somebody could find an algorithm to check density in the pro-solvable topology on the free group. Benjamin: how come? Is there a reference for the applications? Igor: See the last remark in the paper I mentioned. I think Ben meant his paper also: uinger K.; Steinberg B.
On the extension problem for partial permutations.
Proc. Amer. Math. Soc. 131 (2003) no. 9 2693–2703. The problem is in particular related to a problem of equality of two complexity classes. Not P=NP but similar.   H. Straubing and D. Therien Regular languages defined by
generalized first-order formulas with a bounded number of bound
variables in: “STACS 2001” (Dresden) Lecture Notes in Comput.
Sci. 2010 Springer Berlin 2001 pp. 551–562. A number of algorithmic problems about finite monoids and about regular languages are equivalent to pro-solvable density. 

Examples: 

1. Decide if a regular language can be defined in first order logic supplemented with mo"
92216,"Nice answer but I don't feel that you are getting to the heart of my question. Showing that the unit interval behaves well ""up to homotopy"" is presupposing the fact that we have defined homotopy using the unit interval. If we so to speak we were not already using $[01]$ to do homotopy theory then how could we identify the relevant categorical properties of $[01]$? By categorical here I mean expressible in the category of topological spaces and continuous maps (not up to homotopy). You need to be able to define 'contractible' somehow in order to make a lot of this machinery to work. In order to do that you need some sort of model category (not necessarily a Quillen one) or some sort of category with a cylinder object. The unit interval can be defined as a terminal coalgebra of an endofunctor of the category of intervals see the examples section at http://ncatlab.org/nlab/show/terminal+coalgebra but this is not a homotopy-theoretic construction. Note also that it assumes linearly ordered not merely bipointed as"
92218,"Have you looked at ""Topology of closed one-forms"" by Farber (AMS 2003)? Didn't know about Farber's book- going to the library to look at it now."
92221,"It's a challenging question.   Meanwhile it's a good idea to label the third condition 3 rather than 1 for clarity and maybe add one or two background references.   My impression is that `$S_n$` behaves better than other Weyl groups and their coinvariant algebras in Soergel's set-up so I wonder if there is any hope for a general characterization along the lines you propose for this special case? Sorry about the numbering; fixed now.  I'm afraid I don't know background references; I only just started looking at Soergel bimodules.  I learned about them from Khovanov's paper ""Triply graded link homology and Hochschild homology of Soergel bimodules"" but surely there are better references."
92223,"+1 it is the perfect answer to this question. Let me remark something which is even more striking (at least for me) but in fact more easy to prove: $([01]01)$ is the terminal bipointed *set*! Here a bipointed set is just a set equipped with two distinct elements. Why striking? The category of bipointed sets is very very basic and set-theoretic but the unit interval $[01]$ or equivalently $\mathbb{R} \cup \{\pm \infty\}$ is the basic *analytical* object. But we can characterize this in terms of a simple universal property which only talks about *sets* ... More like a join than a smash. Martin Brandenburg: This is a very beautiful observation. I encourage other readers to take a moment to think about how this could be and what it is really saying. Martin Tom: I do not understand if you take any non trivial bipointed set there are a lot of different maps from it to $([01]01)$. Am I missing something? Guillaume: I assume Martin didn't mean what he wrote.  As you say [01] (with its endpoints) isn't the terminal bi"
92224,"Shouldn't this have an algebraic-geometry tag? I'd put it in myself but my phone browser is not cooperating. Do you demand that the cocycle condition hold strictly or up to 2-isomorphism (together with an additional compatibility)? David: Thank you I've added it myself! Scott: Thank you for the comment Scott I demand the cocycle condition hold only up to isomorphism which itself must satisfy the natural cocycle condition."
92225,"Could you add the [ramsey-theory] tag?
 For the lower bound there are $r$-partite graphs satisfying your property where each class has size $2k$ and $K_{kk}$ is the best we can do.  To see this let $X_1 \dots X_r$ be the vertex classes.  For $i \in [r-1]$ make $X_i$ complete to $X_{i+1}$ (but remove a perfect matching).  Then put a perfect matching between $X_r$ and $X_1$.  "
