PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
90783,"You probably meant `$\Vert x\Vert^2$` in the denominator so that the supremum exists.  But even with this correction the supremum will ruin the linearity required for an inner product.  The supremum of the sum of two functions is usually not the sum of their suprema. Corrected. Thank you very much. -- However a similar formula does exist when we regard the Hilbert space $L(X\mathbb R)$ of bounded linear functionals. Whence this is not necessarily the last word. One approach could be to look what the natural norms of $L(XY)$ are (e.g. operator norm). Then use that a norm belongs to a scalar product iff it satisfies the parallelogramm identity.  Depending on what you mean by ""natural"" and which possible $Y$ you are interested in my answer is ""no you cannot do this"" Taking a sup as you wrote destroys the bilinear form. A bilinear pairing does exist between bounded operators on $X=Y$ $:=\mathrm{tr}(T^*S)$ but it is not defined for all pairs: we need either $T$ bounded and $S$ nuclear or both Hilbert-Schmidt or mo"
90784,"See Schappacher's book Periods of Hecke characters (chapter un on Motives). http://dx.doi.org/10.1007/BFb0082094

See also the thread http://mathoverflow.net/questions/33269/fontaine-mazur-for-gl-1"
90789,"1st approximation: http://arxiv.org/pdf/math/9803140v1.pdf"
90792,"At least for field you can find some reference on the wiki: http://en.wikipedia.org/wiki/Borel_subgroup . For general divison algebrai it will depends your definitions of parabolic subgroups. But mainly they should be related to the subgroup between Borel subgroup and the whole group."
90794,"If you think I answered your question please accept it as the answer officially. Thanks! Do you have an example where $g$ is not continues "
90796,"What is $a^*$? . My guess is $a=f$ Isn't it true that $j^*$ $i^*$ $a^*$ and $j_*$ are exact? Also $a^* F$ is flat so $i^* a^* F$ is just the usual (non-derived) pull-back? Also $F$ is a direct sum of its cohomology. That is you are basically asking if $\mathcal{O}_X\to \mathcal{O}_Z\oplus\mathcal{O}_U$ is a monomorphism. Is that right? Since sheaves on $X$ are a full subcategory of $D^b(X)$ if this is a monomorphism then it is still a monomorphism in the category of sheaves on $X$. This I think may fail if $X$ has an embedded point e.g. $X = \mathrm{Spec } k[xy]/(xy y^2)$ and $Z = \{0\}$ with reduced closed subscheme structure. Also it fails if you can find a vector bundle $E$ such that $H^1(X E)\neq 0$ but $H^1(U E|_U) = 0$ and $H^1(Z E|_Z)=0$. This happens probably quite often but I don't know if such examples exist in general. Achinger: Thanks for your comments! You are of course right in the context of coherent sheaves. For your vector bundle $E$ the first example that comes to my mind is $\OO(-2)$ on $\P"
90805,"Asking for isometry is too much A better question is if it can be embedded as a smooth manifold.
"
90809,"I don't know why you need this but you could try thinking of the ideles as a hyperbola in the square of the adeles. In a local sense it is not very hard to see the relationshop of the measures. Weil's book ""Basic Number Theory"" is a good reference for such questions. I do not get what you mean by hyperbolas in the squares? Could you please elaborate or indicate where this idea originates from? $x \mapsto x^2$ is also not well behaved in resiude characteristic $2$. Of course if I work in characteristic zero then this is no problem but for positive characteristic.... pm Charles might mean that the ideles are the solution to the ""hyperbola"" $xy=1$ in $\mathbb A\times\mathbb A$. This is where you get the topology of the ideles from; I don't know if it helps in relating the measures on the quotients (because I haven't thought about it)."
90812,"Yes as long as you deal with Polish spaces and Borel measurable mappings. It all boils down to Radon-Nicodim and the existence of a countable semiring generating the $\sigma$-algebra so you can play the monotone class lemma to show that the representation you get for the measures of sets in the ring expands to the representation of integrals. The countability of the ring is needed to show that all those null sets in various a.e. still accumulate to a null set.  "
90819,"Anton Thanks the way I am reading their main statement is that the branching set is a locally flat PL surface. It is conceivable to me that the surface is immersed in S^4 rather than embedded. I might be missing something obvious. I'll think about this some more.
 On the second page here http://arxiv.org/pdf/math/0203087v2.pdf 
they say  

$$ $$

""In the next section we show how elimination of nodes can be performed up to
cobordism of coverings after the original 4–fold covering has been stabilized by
adding a ﬁfth trivial sheet. This proves the following representation theorem."" OK Now I understand. You are empowered to close the question I think so please do. Look at the first Greg's comment here http://mathoverflow.net/questions/8697/ramified-cover-of-4-sphere/8715#8715"
90820,"Andreas: good points $1\in (03)$ does seem even worse.  And the 'question' of whether a group could be a zero is exactly the kind of 'junk' that shouldn't be there. Andrej: I do use type theory for my actual work all the time.  I am a convert. The point of my question was to get a better understanding of set theory and its use in mathematical practice.  In particular why does it seem acceptable to have such ""junk"" theorems at all. But mathematical practice uses type theory not set theory! It is *not* acceptable to have junk theorems. Mathematicians want variables to have types either explicitly (""In this paper we assume that $G$ is a simple group..."") or by convention ($f$ is a function $k$ is an integer etc). What would happen if a student wrote on a math exam ""If $1 \in (xy)$ then $x = 0$ or $y = 0$""? They would say the statement makes *no sense* and would refuse to judge its truth value. These are clear indications that we have a type theory. Andrej ""junk"" is a mater of perspective and taste and no mathema"
90824,"Somewhat related question: http://mathoverflow.net/questions/34865/elementary-problem-about-triangles-inside-a-convex-polygon An algorithm for finding a maximal triangle is given in http://www.cs.bgu.ac.il/~sityon/soda06.pdf. I don't know whether the paper or its references contains any theoretical results on the size of said triangle. "
90825,"The elements of $R$ are tuples $(r_1...r_n)$ $r_i \in R_i$ with componentwise addition and multiplication. Since the permanent is defined by addition and multiplication $per(A) = (per(A_1)...per(A_n))$ holds. Eventually $R^\times = \prod_i R_i^\times$ implies $per(A) \in R^\times$ iff $per(A_i) \in R_i^\times$ for $i=1...n$. "
90829,"I should add that $V$ is a random subspace whose distribution is uniform over all possible $k$-dimensional subspaces of $\mathbb R^n$ while the zero constraints are independent of $V$.  There are pathological choices of $V$ where $q<\frac{k(k+1)}{2}$ is not a necessary condition (e.g we could have $M_V\subseteq M_X$).  However I think these pathological choices have probability zero."
90831,"It seems risky to jump into prime characteristic here (including finite fields) when the existing literature is mostly oriented toward characteristic 0.    But the question asked does make sense. Professor Humphreys: I agree that jumping in positive characteristic could seem risky but I faced with this problem when I was dealing with restricted enveloping algebras satisfying certain polynomial identities. This is the real motivation of my question."
90836,"If there are $k$ orbits then the group has order at least $\binom{n}{n/2}/k$ which is $\Theta(n^{−1/2})n!$ for fixed $k$. This is a very small index in the symmetric group and I'm pretty sure all transitive subgroups of such small index are classified. At this point help from someone who knows more permutation group theory than me but probably you just need to look at the groups in a small list. "
90837,"Form a commutative square which is hard to do in the comments. The bottom edge is $\mathcal{R}\subset \mathcal{K}$ where  $\mathcal{K}$ is the fraction field;
top $R\subset K$ also fraction field; left $\mathcal{R}\subset R$ and right
$\mathcal{K}\subset K$. Now include $K\subset \mathbb{C}$. So all is well I should add that you should choose $K\subset \mathbb{C}$ to be compatible with $\mathcal{K}\subset \mathbb{C}$. I leave it to you
to see that this is possible. I don't think there's any kind of natural embedding of $\mathcal{R}$ into $R$ :the paper seems to go via $\mathcal{R} \rightarrow \mathcal{R}\otimes_\mathbb{Z} \mathbb{Z}_p \rightarrow R$ which feels unlikely to be injective. For example if $\mathcal{R}$ is something like $\mathbb{Z}[x_1...x_n]$.

So do you mean I should artificially construct some kind of injection $\mathcal{R} \hookrightarrow R$using the fact $\mathbb{Z}_p$ has lots of transcendental elementsand then play around to make it compatible with the inclusion of $\mathcal{R}$ in $\mathb"
90838,"What do you mean by writing the two names at the end? Is this a question originally posed by them? Whoever is responsible for these things I would recommend you close this question unless the OP explains what he means by writing those names.  If this is a homework problem it is more appropriate for stack exchange. If this is a direct quote it does not seem to be known to Google."
90839,"At least there are still papers on that subject. But Grothendieck would certainly pay no attention to them and hang on his statement from the 60s ;). I would prefer it if you replaced ""Is TVS really dead?"" with a more well-defined and less subjective question. Yemon Thank you for sensitizing. I have removed the question. Rephrased the original question. "
90844,"Can you tell us why you suspect this? If it is true then I have something to say but...."
90851,"Well there is no such function. Check N = e for example. Oh sorrythe log is ""binary"" log with base 2. T(n) will be bounded above by log(n) with the log base being 2.  It is likely to be approximated for large n by something like log(n/log(n)) but I have not verified this.  Gerhard ""Ask Me About System Design"" Paseman 2012.03.10 This looks vaguely (but probably not exactly) like questions asked on http://math.stackexchange.com  - where does this recurrence relation originate? I believe the approximation log(n/logn) is not correct. T(1000 000)= 7T(1000 000 000 )=9...it grows much slower. I wonder if  there is  a method for solving such equations This equation (like most questions on math.stackexchange.combut i didn't find exactly this one) originate from Cormen's book about algorithms. It is not stated clearly anywhere  but it can be composed on the base of one of the book's chapters.  It will be bounded from below by $\log n/\log \log n$. >It will be bounded from below by logn/loglogn

Yesi have got this by re"
90856,"If the curve is immersed and if its self-intersections occur transversely then the number of these is of the opposite parity from the winding number. I don't see a way of specifying the multiplicity of a self-intersections as an integer as opposed to a mod $2$ integer. If you know that your path is closed and does not completely intersect itself like a circle which just keeps winding around itself then it seems to me that the winding number minus one will count the number of self-intersections or self-tangencies since every time it winds it must pass through itself or touch itself tangentially.  This might just work for the examples I am visualizing and the ones in your nice picture. i believe Arnold showed the self-intersections + self-tangencies is conserved or something like that.  To only count self-intersections seems harder -- try telling apart the cardioid (with a loop) and a trefoil.  Maybe the combinatorial answer involves $f:\mathbb{C} \to \mathbb{N}$ by $f(z)=$ winding number of $C$ around $z$. I t"
90860,"A partial motivation for this question comes from the fact that I've seen something like ""Rowbottom cardinals (or maybe Jonsson cardinals) are Ramsey in $L[\mu]$"" the minimal model for a measurable. Is this correct? I meant ""inner model for a measurable"" above."
90861,"Read Fulton's survey http://arxiv.org/abs/math/9908012 Assuming that by symmetric you mean real-symmetric then this case would seem to be at least as hard as the case where A and B are Hermitian (since once can always conjugate A and B by a common matrix which diagonalizes B) I voted to close as an exact duplicate of the older question: http://mathoverflow.net/questions/4224/eigenvalues-of-matrix-sums where the answers address the issues that the OP **probably** has in mind. One of the works for which Terry Tao was given a Fields medal is precisely solving this problem. More precisely he (with collaborator Knutson) proved Alfred Horn's conjecture. Well documented in Fulton's paper mentionned above. People mostly know the eigenvalue problem for Hermitian matrices. However the answer in the symmetric case is given by exactly the same inequalities (Klyachko's inequalities in non-recursive form and Horn's inequalities in the recursive form) see Fulton's survey article.  "
90862,"Non Euclidean geometry complex numbers incomparable r.e. Turing degrees below the halting problem consturctions to show the undecidability of certain algebraic problems especially Tarski's finite Basis problem.  Gerhard ""Am I Getting Warm Yet?"" Paseman 2012.03.10  Non-Euclidean geometry certainly belongs here but I am not sure about complex numbers (was not their discovery rather a struggle with unconscious metaphysical assumptions?). I do not know about the other things you mentioned but it would be great if you took the time to turn that into an answer with a few explaining sentences."
90863,"You should specify what you mean by ""reducing"" one logic to another and what you mean by ""problems"" of a logic and ""solving"" such problems.  I conjecture that once you make your question precise the answer will be evident. Please read the entire Wikipedia article especially the sections titled *semantics* and *metalogical results*. You might also want to read this old answer of mine - http://mathoverflow.net/questions/71344/truth-vs-provability-for-ordered-fields/71353#71353 
 As I predicted once you make the question precise the answer becomes  evident: The first sentence of your question is about semantics i.e. about what can be *expressed* in each of these logics.  The second sentence is about *inference* in formal deductive systems.  These are quite different matters especially in the case of second-order logic.  So there is no clash between the two."
90869,"What kind of properties are you interested in? One such property is for example not containing a cycle of length 5."
90874,"Have you looked at Robert Lipshitz's thesis?  He takes something similar to this ramified cover approach.  If I recall correctly I heard him give a talk in which he mentioned in passing that one must consider curves with genus though I don't remember what justification he gave.  (You might also consider asking him directly.  I'm sure he knows the answer to these questions.  If you get an answer this way please do come back and write up a summary for mathoverflow.) As for 3 doesn't Lemma 9.4 in Ozsváth and Szabó's ""Holomorphic disks and topological invariants for closed three-manifolds"" exhibit an instance where $S$ is an annulus? I do know of examples where $S$ is an annulus (I like the pictures in http://www.math.ucla.edu/~lwatson/pages/pdf/resume-CIRGET-liam.pdf) and can easily imagine how to get a sphere minus $k$ disks.  But these all have genus zero. Sorry - messed up between genus and Euler characteristic of the associated closed surface.. My comment was fairly useless."
90876,"Guillaume: qu'est ce qu'on peut faire avec ces gens-la ... (I believe this is the author http://www.esc-toulouse.fr/fr/f41/professeur/GERMAIN-Laurent.html ) Martin Henry: here's a case in point http://arxiv.org/abs/0809.4144 Depends on the type of inconsistency. There were a bunch of big inconsistencies in the late 1800's and early 1900's and we dealt with them pretty well. We also did well handling inconsistencies related to the use of infinitesimals but it took a very long time before we fully resolved that issue. Future inconsistencies if they come will probably be handled in a similar way... The paper is a complete nonsense. For example there are no proofs there. It is all Wiles' fault. If he did not prove FLT these people would keep peacefully trying to prove it. Now that FLT is proved they turn to extremism aiming at destruction of Peano arithmetic. Suvrit the problem cranks have with ZFC is exactly the problem in the ""article"" Yemon Choi linked to (I have to admit that I read that article before and wa"
90880,"If I remember right this was computed in Wodzicki's paper ""Cyclic homology of differential operators"" but I don't have access right now to know if there is an explicit chain map. The way I think about this for Hochschild cohomology is via deformation quantization for the cotangent bundle namely the Hochschild cohomology should be (T_poly(T^*(X) [\omega*) which is Poisson cohomology with a symplectic form. It is then fairly easy to see gives the same thing as cohomology by using the Poisson structure to turn differential forms into polyvector fields. Maybe that can help construct your map? Hi Daniel I have the paper with me. The argument there was indeed along your comments. But this is exactly where the problem is: to reduce to the cotangent bundle one uses the spectral sequence associated to the order filtration on D which does not hint on a chain level map.

 Do you care whether the chain map goes (Hochschild -> de Rham) or (de Rham -> Hochschild)? Or would it be useful to have a third complex with quasi-is"
90885,"see this question: http://mathoverflow.net/questions/39973/distinguishing-pro-finite-completions I notice that someone has voted to close this question as an exact duplicate.  It seems to me that the *question* it is not a duplicate of the *question* that Agol links to although several of the answers there are relevant."
90900,"Another situation in which a comma category is a topos is where C = 1.  This just says the product of two toposes is a topos."
90904,"They are both obtained by taking the limit $x_n^{1/n}$ where $x_n$ is a sequence of exponential growth!"
90907,"Unless I am mistaken this seems to simply the result of a Lagrange inversion of a series for the polylog function (see the Wikipedia page for the series for Li that is a candidate)."
90913,"One frequently cited paper in this regard is: J. Renegar. Linear programming complexity theory and elementary functional analysis. *Mathematical Programming* 70(3):279–351 1995.  It gives (complicated) bounds on the number of Newton's iterations to achieve
an $\epsilon$-optimal solution."
90914,"Is this assuming ""just"" Riemann or Extended Riemann (i.e. for quadratic Dirichlet characters)?  I don't know the Grosswald paper but it seems from the list that the question comes down to the existence of a large idoneal number under the further condition that it be a sum of two squares and there's likely no way to exploit this additional assumption so it probably remains open. Googling on the title of the Grosswald paper produced a link to http://www.math.uab.edu/~simanyi/Goswick_et_al_final.pdf which (backing up the url to the ~simanyi) indicates it's a recent paper in JNT. Barry: Thanks! I think this answers the question then. Would you like to post this as an answer?  Noam: Looking at Grosswald's paper from 1963 what he uses is a weak version of Extended Riemann. The reference Barry Cipra mentioned and some of the papers they cite indicate the issue is exactly what you indicate. original 1959  http://www.ams.org/journals/proc/1959-010-03/home.html original 1933 Gordon Pall http://www.dm.unito.it/~cerruti/"
90918,"Based on Brian's comment perhaps broad sufficiency conditions would be that $g$ (1) maps to a descent direction; and (2) satisfies Armijo conditions in the domain of interest. Those are pretty general conditions but it's harder to get more specific without additional restrictions on $g$.  Thanks all. In the problem I'm working with $f$ is a sum over a large number of hinge losses $h_i$ and $g$ is an algorithm that computes the gradient of $\hat{f} = \sum h_j$ where $j$ ranges over some but not all of the $i$'s. In fact I know lots about the structure of $g$ but at the moment this is in the form of an algorithmic description of $g$ not directly amenable to reasoning about convergence. My goal is to prove that gradient descent using $g$ converges to the optima and I'm trying to figure out what I should prove about $g$ to show this. Ah there may be another difficulty here. Hinge loss functions are non-smooth and many standard convergence proofs generally stipulate that the function of interest is at least once-d"
90923,"Misha: no amenability does not imply that spheres are much smaller than balls because Foelner sets do not usually look  like balls. ""Spheres smaller than balls"" is more related to subexponential growth which is much more restrictive than amenability. Kharlampovich's example has exponential growth. All groups of subexponenial growth that I know have easy word problem.  Misha: There are also examples by Anna Erschler that do not act faithfully on rooted trees but the word problem is easy there too.  Yes of course thanks for the correction Mark! And all known groups of intermediate growth act faithfully on rooted trees so they are of no use for this problem.  I'm not sure if I understand the basic definition.  Let me guess: the ""layer sphere"" of radius $r$ about the vertex $x$ is the set of vertices with distance exactly $r$ from $x$.  Is that right?  If so you are asking for a sequence of graphs where the Cheeger constant goes to zero.   That is the graph has a ""bottleneck"".  Since Cayley graphs are very symmet"
90927,"If it's a finite graph then of course there's an algorithm exhaustive search. Perhaps your question is whether there is a more efficient algorithm? Yes it's a finite graph so exhaustive search would work.  I'm looking for something more efficient.  

Thanks
Charles What weights are allowable? Integers between -16 and 16? Arbitrary rational or real numbers? Something in between? (If there is a minimum gap between path weights it might make the problem easier.) The weights are integers in the interval [-cc] for some integer constant c."
90928,"Actually if you look at their paper (there are a bunch I mean the annals paper) they seem to consider general $g$ for a lot of the beginning but it quickly becomes clear that things collapse for $g \leq 1.$ Well I wouldn't exactly call it laziness. In general there are many good reasons for separating the genus $g=0$ $g=1$ and $g\ge 2$ cases. To be more specific in this case it correspond to the trichotomy $\pi_1$  trivial abelian or nonabelian.
Narasimhan-Seshadri is often phrased as a correspondence between the sets or spaces of irreducible rank $r$ unitary representations and degree $0$ rank $r$ stable bundles.
There are no such representations when $g\le 1$ and $r>1$ so there are no stable bundles which says something but perhaps it was not
very exciting."
90929,"Regarding your reference question: Dedekind's 1888 *Was sind und was sollen die Zahlen* is the original source and Dover has an English edition *Essays on the Theory of Numbers* (which contains that and also Dedekind's 1872 article where Dedekind cuts are introduced). EdDean: Since you knew about the reference do you happen to know if it is available online? I checked on JSTOR and MathSciNet and couldn't find it. http://www.archive.org/details/essaysintheoryof00dedeuoft Hehe by the way I just noticed that your blockquote mentions Dedekind's source; I hadn't bothered reading that part of the question ..."
90933,"You should also include the classical result that $RP^2\times RP^2$ does not admit a metric of positive sectional curvature. This gives one more restriction for $S^2\times S^2$.  Misha: I believe there is however one little detail about using that $RP^2\times RP^2$ cannot have $sec>0$ to imply that the standard $Z_2\oplus Z_2$ action on $S^2\times S^2$ cannot be isometric w.r.t. a positively curved metric. By Weinstein's Theorem any (orientation-preserving) isometry of a compact even-dimensional positively curved manifold always has a fixed point. Thus the $Z_2\oplus Z_2$ action cannot be free on a positively curved $S^2\times S^2$ so the quotient wouldn't be $RP^2\times RP^2$ right? That's right. The manifold $RP^2\times RP^2$ is of course non-orientable but it has an orientable 2-fold cover whose fundamental group acts on $S^2\times S^2$ freely preserving orientation.  There must be some restrictions on smooth finite group actions on $S^2\times S^2$ regardless of curvature e.g. groups that acts pseudo-freel"
90936,"Dear Link S. It seems that you are the same person as ""Link"" and ""Knot"". Could you consolidate your MO accounts? Also you should explain how ribbon graphs relate to $M(g)$ since not everybody is as familiar with Turaev's book as you are.  Duplicate of http://mathoverflow.net/questions/87567/a-special-ribbon-graph-presents-a-cylinder Misha I will register.
 Daniel it is not the same question as in your link. Or do you mean I need to study kno theory first as this is the answer to that question? "
90940,"What is the terminal object of the category of hypergraphs?  I thought at first it should have V = E = 1.  But then you need a map from E to the finite powerset of V that is you need to choose one of the two subsets of 1.  Neither does the job if I'm understanding correctly. The terminal object T is the (labelled) hypergraph with one vertex and
two hyperedge labels 0 1 which are mapped to the two possible subsets of the same size.
For every hypergraph G the vertices must map to the single vertex
while a hyperedge label must map to 0 iff the corresponding hyperedge is empty. So there is exactly one morphism from G to T. OK good      . A student showed (with my help) in his PhD thesis that the category of hypergraphs is a topos. I felt that people working with homomorphisms of graphs would know about this. Now I started thinking about publishing the more general results. The category of hypergraphs can also be obtained by Artin glueing of the finite (forward!) powerset endo-functor of SET. Now this functor does"
90943,"$Z_8$ which I believe is what you refer to as ""the auxiliary object"" is not a product of $Z_2$ and $Z_4$ no matter what $f$ and $g$ you use. It is questionable that this is the right site for your question; MO is mainly for questions of interest to research mathematicians. But in brief you seem to have gotten the idea that (f g) must be an isomorphism. It doesn't. It's only an isomorphism if the data of f and g are the projections of a product structure. Anyway you might try asking your question at math.stackexchange.com.  Thanks for the alternate website and I thought I was clear about $Z_8$ being a non-example of product i.e. it NOT being a product. I stuck it in the diagram on purpose knowing in advance it isn't iso to $Z_2$ X $Z_4$ believing that studying the diagram would not only show it not be iso but also believing I wouldn't be able to make a commutative diagram. But as I said it does seem to fit which countered my expectations leaving me to doubt my understanding of a product in the language of cate"
90952,"There are many counterexamples.  As Cameron and van Lint explain in the beginning of their text *Designs Graphs Codes and Their Links* if $\lambda < k < v-\lambda$ then a $(vk\lambda)$ design with repeated blocks is tantamount to a positive solution of a linear system with more variables than equations and thus always exists unlike BIBD's without repeats for which $vk\lambda$ must satisfy many constraints. Simple counterexample: $(vk\lambda) = (512)$
$$
{\cal B} = \lbrace
 \lbrace12\rbrace
 \lbrace23\rbrace
 \lbrace31\rbrace
 \lbrace45\rbrace
 \lbrace45\rbrace
\rbrace.
$$
 Sorry indeed it seemed to me that you were asking whether any design that already has repeated blocks must have constant multiplicity.  For your actual intended question I might have to think some more... Noam: I don't see how this answers my question :(
I gave clarification above."
90953,"I don't understand the question. By path of order $4$ do you mean a path $v_1 v_2 v_3 v_4?$ By order $n$ I assume ""with $n$ vertices""? How does a subset induce a path since paths are order dependent? If you mean all possible orderings of the four elements a subset can induce 24 path (or 12 if you don't care about the direction). Note further that if $G$ is the complete graph then by the above every such subset DOES induce 24 (or 12) paths. So what do you mean? I interpret the question as follows: take all the 4-subsets of vertices and count as a hit each of those for which the induced graph on those 4 vertices is isomorphic to a 4-path.

The complete graph has a count of 0 because every 4-subset of the vertices induces a complete graph not a 4-path. Yes by induced subgraph I mean the usual - you include all the edges in the original graph involving the four vertices.  For a complete graph you get a count of zero.  One can do better.
By a path I mean what is usually meant by a path in Graph Theory.

For exampl"
90955,"Isn´t it is already clear that $Aut(\mathfrak g)/Inn(\mathfrak g)$ is finite for compact semisimple $G$? A couple of comments: 1) In the 1950s Chevalley (and some others like Hochschild) tried to develop a notion of ""linear algebraic group"" over an arbitrary field of characteristic 0.   But this leads to technical problems and doesn't generalize to prime characteristic.   So your notion of ""algebraic subgroup"" should start with the special linear group over the reals being viewed as the group of rational points of an algebraic group over the complex field.  2) Is there really a need to avoid compact factors here?   "
90961,"No way. There exist nontrivial isometric $Z/k$-actions on $CP^1$ any torus and an infinite number of genus $\geq 2$ surfaces. Discrete symmetries do not have a close relationship to local properties of the metric. In general of course it is hopeless but I was wondering if there exists additional constraints to $X$ that would allow an implication like this. Maybe I formulated the question a bit awkwardly ... hmmm."
90964,"Care to post the hints?"
90965,"This is a general coalescence product. For the first you can see coalescence product.  Thanks but coalescence as defined in http://personal-homepages.mis.mpg.de/fatay/preprints/Atay-PRE05.pdf and http://www.google.com.ph/url?sa=t&rct=j&q=coalescence%20product%20of%20graphs&source=web&cd=1&ved=0CCwQFjAA&url=http%3A%2F%2Fweb.cs.gc.cuny.edu%2F~vmitsou%2Fnetgrowth.ppt&ei=LctdT6LBB-vKmQXxvISyDw&usg=AFQjCNGwPdMdywXkf3h0QsVK0h4SvLV6Hw involve the identification of only a single vertex. Its not clique sum and google doesnt give me helpful hits on ""stable set sum"". The number of edges stays the same after the ""gluing"" and the identification $u=a$ and $v=b$ is allowed if at least one of $uv$ or $ab$ is NOT an edge. If both are edges then a multiple edge results. You are right but I think it is very important that what do you want from this binary operation? The generalized coalescence is defined by myself but I didn't publish it. Also I think the Corona product can be helpful for you. But Dear Godsil and McKay can give"
90966,"willie Wong Yes I am assuming that each component is real-analytic.  Are you still assuming each of the components of the disjoint union are real analytic? Are you assuming anything else about $D$? As stated the question looks trivially false to me.  Elaborating on ""trivially false"" consider the domain $(x-(1-z^2))^2+y^2\le (1-z^2)^2$ $-1\le z\le 1$. "
90969,"1+ since I didn't know that this can be done with hypercoverings in one step."
90970,"As an aside I found the answer to this question interesting http://mathoverflow.net/questions/89683/how-to-compute-mathcalexti-x-mathcalo-y-1-mathcalo-y-2/89869#89869. (it's not much as the relation $Hom(EF) = E^\vee \otimes F$ is only nice for E a vector bundle but hey...)"
90972,"Tom I think you meant ""had been offered"" rather than ""had offered"" (Fermat had no reason to offer a bounty for a question he believed he had solved himself but giving him an incentive to write a full solution and to present it publicly might have changed the history a bit indeed).  It would follow from Conjecture 1.2 in the paper http://www.afjarvis.staff.shef.ac.uk/maths/jarvismeekin08-fermat-jnt3079.pdf - from what I know it's an open problem even for Gaussian integers but maybe I am unaware of some recent developments so let's wait for what number theorists have to say! Vladimir thank you for bringing up the interesting paper. If only Fermat had offered a MO bounty think how much faster his question would have been settled! (Seriously: nice question +1.) fedja: quite right!   The discussion here afjarvis.staff.shef.ac.uk/maths/index.html gives some more thoughts although not definitive on the current status of the problem."
90974,"What category are you working in? If it's finite rank vector bundles under inclusion then the sequence of vector bundles has to stabilize at some point to a fixed vector bundle of finite rank. So the equation holds trivially. You are right the setting is also not very clear to me. I've changed my question accordingly. I'm in way over my head here but I am under the impression that the definition of a direct limit already implies a topological structure where smooth sections are those that remain inside some finite dimensional subbundle. So the equation still holds more or less by definition."
90975,"YS - ""left adjoint to the inclusion of sheaves in stacks?"" I believe so. I'll address your other question in a little bit. I think the question is yes but I'll check properly before I answer. I've heard people say that $\pi_0$ is badly behaved in general. But if there's something that should approximate a stack with a sheaf it's $\pi_0$! Why do you expect there to be any kind of relation between moduli spaces and connected components ? If `$X$` is a connected scheme over a field `$k$` then I guess that `$X$` is a good moduli space of itself while `$\pi_0(X)$` is something like `$Spec(k)$`. apologies for the confusing notation: if X is a sheaf on th say etale site of affine schemes. Then X(R) is a set for all rings R. Understand this set as a discrete topological space therefore it makes sense to take the connected components of it. This gives me back the same set!(as you wrote: a scheme is a good moduli space of itself). If X is a stack of groupoids then X(R) is a groupoid which (by taking nerves) can be inte"
90977,"Surely a general base can be considered I just found the basis 10 the most canonical one to consider this interesting behaviour. Curious - have you examined the base $b$ expansion of $H_{b^i}- \ln(b^i) - \gamma$?  I rather doubt $10$ is special here and perhaps the more general perspective will shed some light on the matter. Ramsey: yes one would see analog phenomena in any base as you expect; see my answer and the comment to it (eventually/soon to be merged/expanded/clarifed). (I replaced \begin{itemize} etc. which doesn't work in this environment with  etc. which does.)"
90999,"In the construction of the Ext-algebra don't you form the Hom complex $Hom^\bullet (PM)$ and then take homology?  It seems like $Hom^\bullet (PP)$ would be a double complex... I guess one can do both. I mean the total complex of the double complex $Hom(PP)$. On $Hom(PM)$ the dg-algebra structure is not so obvious to me thats why I have choosen $Hom(PP)$. Ah I see.  Thanks for the clarification.  I don't know the answer but it's an interesting question for sure. There's a very basic lemma on homological algebra which says that projective resolutions are essentially unique in the sense that two of them are homotopy equivalent therefore their endomorphism DG-algebras become homotopy equivalent too (through a zig-zag of equivalences though). The same holds for injective resolutions by the same reason that $Ext$ can be computed both kinds of resolutions."
91001,"What definition of similarity matrix are you (and Steve H) using? Tom: I realize that I conflated similarity and dissimilarity matrices. The latter is generally regarded as a metric. I'm not sure if there is a generally used transformation from one to the other but taking inverses and setting the diagonal as a special case should do the trick. Thanks Steve but I'm still not up to speed.  What's the definition of dissimilarity matrix?  I ask because I'm familiar with these terms being used in the literature on quantification of biodiversity but they're not used very precisely there and I guess the same terms are also used differently by other people in other contexts.  In particular your answer made me think you were using some definition of (dis)similarity matrix that had a kind of triangle inequality built in.  Given a symmetric dissimilarity matrix you can always consider (e.g.) the maximal subdominant ultrametric if it's not already a metric and I should have been explicit here as well in my answer. This i"
91009,"You should probably ask this on math.stackexchange.com Also reading about the alternating groups and their simplicity will be of help!"
91021,"I might add that there is the well known case where we do this with completion at primes and rationalization. I think... As well as situations with the Morava $K$ and $E$ theories. You seem to have your arrows backwards. And it's possible that the well-known case you are thinking of involves a composition $L_E\circ L_F$ rather than $L_{E\wedge F}$ or $L_{E\vee F}$. And yes... you're right about the composition to build the $E(n)$ localizations. I guess... hmm what am I saying. I guess it should be something like that.  In that case it should be _like_ wedging right? Since that's how we build our $E(n)$'s? On the other hand you have that $K(n) \wedge K(m)$ is contractible for $n \neq m$ and the same identity holds for their Bousfield classes.  The situation you're describing actually relies on something special - namely that for $n > m$ anything $K(m)$-local is $K(n)$-acyclic. So Tyler doesn't that orthogonality mean that we glue together an E(n) local spectrum really easily from it's K(n) local pieces?"
